battery_id,formula_charge,formula_discharge,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,max_voltage_step,stability_charge,stability_discharge,fracA_charge,fracA_discharge,max_delta_volume,num_steps
mp-759333_Na,Na4Ti11O24,Na7Ti11O24,1.9657263565517111,75.04257736913031,263.8971426405739,147.51317219807046,518.7495687072627,0.0,0.11100976153842901,0.022703029404762,0.102564102564102,0.16666666666666602,0.031913200836254,1
mp-759691_Na,FeO2,Na(FeO2)2,5.074529716551718,134.8995169529954,592.9902801449547,684.5516075264476,3009.146798221901,0.0,0.39069396791666605,0.030371274999997002,0.0,0.14285714285714202,0.075707044666196,1
mp-759832_Na,Mn15O32,Na9Mn15O32,3.563120582107277,156.33161218606645,609.6780505237155,557.0283850141863,2172.356410280091,0.0,0.12170371186170201,0.04545125504464,0.0,0.160714285714285,0.17800732711649703,1
mp-759974_Na,Fe5O8,NaFe5O8,3.7315924965517153,62.29860546983345,283.3406903883531,232.47300871686616,1057.3119942209612,0.0,0.18516314096153702,0.115606655,0.0,0.07142857142857101,0.04124797015373401,1
mp-760012_Na,CrO2,NaCr4O8,3.597391406551725,74.66230670076601,306.7515373901743,268.589540518665,1103.5053445539434,0.0,0.066267404999983,0.051100154999994006,0.0,0.07692307692307601,0.009579722151321001,1
mp-760173_Na,V12O29,Na3V24O58,3.771439953218384,36.22587891992509,123.25984720480712,136.62372709905713,464.86711237580295,0.0,0.033319398170734,0.022671482999985,0.0,0.035294117647058004,0.027984707988169003,1
mp-760204_Na,Na5(NiO2)6,Na8(NiO2)9,2.62946972655182,13.398758169599999,62.57186492904374,35.231628980352085,164.5308245648101,0.0,0.005556422717392,0.007795032857141001,0.21739130434782603,0.228571428571428,0.008463377695928,1
mp-760962_Na,MnO2,NaMnO2,2.6926952215517233,243.81248636564382,977.073407884462,656.5127169914138,2630.9608965157486,0.506551629999997,0.015143706666666002,0.014262406250000002,0.0,0.25,0.16320953416081901,2
mp-761084_Na,V9O22,Na5V36O88,3.442116998551731,39.921295009360534,136.72445569979712,137.4137681559183,470.62157308200483,0.0,0.035077552419355,0.036080415620128,0.0,0.03875968992248,0.007230662044820001,1
mp-761085_Na,Mn21O40,Na9Mn21O40,3.038901614329503,120.57152648054058,488.38187129985323,366.40500646388716,1484.1444571023876,0.0,0.043667860430330004,0.032410653089287006,0.0,0.128571428571428,0.13881240436383802,1
mp-764934_Na,NiO2,NaNiO2,3.315068876551723,235.758417232829,1084.6554574716686,781.555391353647,3595.7075488463,1.227310169999995,0.152258794444445,0.012753404375000001,0.0,0.25,0.058566463811250004,2
mp-774174_Na,MnO2,NaMn2O4,3.644337926551724,136.14248801370493,606.2656831079802,496.14923248345843,2209.4370225172015,0.0,0.206437232499999,0.089376621071427,0.0,0.14285714285714202,0.12000136096180501,1
mp-776152_Na,V2O5,NaV2O5,2.7115321290517223,130.82203996985868,324.07655685900573,354.7281645663604,878.7439961956513,0.0,0.0038774446428560005,0.07890227937500001,0.0,0.125,0.37212700191518105,1
mp-777268_Na,BiO2,Na(BiO2)2,2.758700919051723,53.07768752499851,396.4550360600436,146.42546535635356,1093.7008723415263,0.0,0.079097027499999,0.07801133267857101,0.0,0.14285714285714202,0.021447286076876,1
mp-783905_Na,VO2,NaV2O4,2.914199829051721,141.90410728551464,501.4899012352447,413.5369251931839,1461.4417844509148,0.0,0.13710737791666702,0.017389632345249,0.0,0.14285714285714202,0.07132033120431501,1
mp-7937_Na,NbS2,NaNbS2,1.788391416551725,148.8754897694265,610.926861106459,266.2476480385766,1092.5763545436796,0.0,0.0,0.0,0.0,0.25,0.122909864446128,1
mp-799_Na,V3S4,Na(V3S4)2,0.9991518065517261,45.80206698148159,189.89399306187107,45.7632179683505,189.73292622108946,0.0,0.0,0.0,0.0,0.066666666666666,0.006908384947819,1
mp-8222_Na,AgO,NaAgO,1.986622916551724,182.50007661695116,956.0419797919375,362.5588344796806,1899.2949062401433,0.0,0.30869345749999905,0.291835399166662,0.0,0.33333333333333304,0.43129094472497004,1
mp-849436_Na,FeO2,NaFeO2,3.566569301551726,241.8173602047862,1099.7495183028302,862.4583734886667,3922.332871375173,1.9957464250000072,0.319957769166667,0.084067209999999,0.0,0.25,0.201135020633393,2
mp-9173_Na,TiO2,Na5Ti12O24,0.9601701205517261,124.85102548621371,471.1235837421156,119.87822419210454,452.3587881964287,0.0,0.059260387500000004,0.05750501069105501,0.0,0.12195121951219501,0.11182725166666901,1
mp-9227_Na,Ti3Se4,Na(Ti3Se4)2,0.644184976551731,28.455552039585907,147.41497045158656,18.33063912338722,94.96250928372946,0.0,0.0,0.005473091874996,0.0,0.066666666666666,0.010237849755010001,1
mp-9561_Na,VS2,NaVS2,1.484588206551727,194.12744272985213,609.9840668246902,288.1993120447844,905.575151792396,0.0,0.016713893333333,0.023547562499999,0.0,0.25,0.26329523270611904,1
mp-962067_Na,BaNaSn,BaNa2Sn,0.615049896551723,88.74176650441738,349.52980003689345,54.58061430835913,214.97826735443599,0.0,0.285218842816091,0.060151657974138004,0.33333333333333304,0.5,0.115472961227741,1
mp-975275_Na,RbSb,RbNa2Sb,1.097277766551724,211.69592712268894,703.8381383754135,232.28923410128078,772.3059404904974,0.0,0.741350928125,0.013858352083333001,0.0,0.5,0.153715440100506,1
mp-999491_Na,CeSe2,NaCeSe2,1.9035203465517232,83.48700855222476,399.5646154755625,158.91921945189753,760.5793753198486,0.0,0.080798254583333,0.0,0.0,0.25,0.10813103576009502,1
mp-1002568_Na,MgMn2O4,NaMgMn2O4,1.966128981551723,121.18129878290252,515.3670519985898,238.25806355914318,1013.2780970713012,0.0,0.07154973785714201,0.041567667187499005,0.0,0.125,0.07905145160307901,1
mp-1004375_Na,MgMn4O8,Na4MgMn4O8,1.291416084051725,231.0415463593404,829.0970768255723,298.3707690526346,1070.7093002528134,0.0,0.040050920625006,0.17077680470588402,0.0,0.23529411764705802,0.423718879895613,1
mp-1012678_Na,Mo3P3O13,NaMo3P3O13,3.7116985765517,43.81308200077538,162.05599536260104,162.62095409662092,601.5030073090353,0.0,0.038856172631579006,0.004734013291665001,0.0,0.05,0.0008871513041280001,1
mp-1012742_Na,Mn3P3O13,NaMn3P3O13,4.73886272155173,54.840449057907605,182.15514649126862,259.88135967367504,863.2082332462672,0.0,0.039883818421055005,0.00048638324998600006,0.0,0.05,0.02320727606237,1
mp-1012791_Na,V3P3O13,NaV3P3O13,4.8923027715517025,56.21967852411358,176.90301377977354,275.04368905926657,865.463104610635,0.0,0.071252842368416,0.007409504749979001,0.0,0.05,0.009142184755865,1
mp-1013797_Na,Ge3(MoO6)2,Na3Ge3(MoO6)2,3.290833919051724,119.87028261779946,533.8827297178709,394.4731919249708,1756.9193957514938,0.0,0.133314008823526,0.037965084249998005,0.0,0.15,0.052616616801160004,1
mp-1013843_Na,Mo2P2O9,NaMo2P2O9,3.610831509051724,63.68993265960454,229.13017481386814,229.97361565668254,827.3504548924448,0.0,0.030411525576893004,0.0,0.0,0.07142857142857101,0.026038391000006003,1
mp-1013874_Na,Ti3P3O13,NaTi3P3O13,2.085293196551735,57.32884961509454,174.92259976302688,119.54746006849419,364.7649072089821,0.0,0.031923137114041,0.055529403033338004,0.0,0.05,0.003263524128987,1
mp-1040459_Na,Fe3P3O13,NaFe3P3O13,5.136609711551703,54.5368230035197,177.98495828642973,280.1343746770556,914.2392652441997,0.0,0.100417054210525,0.033377490791661,0.0,0.05,0.0019866478008050002,1
mp-1040460_Na,Cr2P2O9,NaCr2P2O9,5.096579091551721,80.50327893458578,258.98211446526744,410.291328219366,1319.9228296695367,0.0,0.073730495000001,0.0018520671428670001,0.0,0.07142857142857101,0.012179265638098001,1
mp-1040954_Na,Mn2P2O9,NaMn2P2O9,4.670379339051724,79.10522321787923,262.52029395226833,369.4514001278579,1226.0693569564594,0.0,0.052275500192309005,0.0,0.0,0.07142857142857101,0.028651339338013,1
mp-1043383_Na,Mn(GeO3)2,NaMn(GeO3)2,3.954146031551719,83.96343139083412,365.1458741474212,332.0036690295318,1443.840109197509,0.0,0.08347535064814901,0.010586401148833,0.0,0.1,0.08426445629366201,1
mp-1044234_Na,Ni2P2O9,NaNi2P2O9,5.167370164051736,77.38964619993756,268.9747159839403,399.90094878007716,1389.8919222597026,0.0,0.22569604403846502,0.128090682857141,0.0,0.07142857142857101,0.041536349589007,1
mp-1044451_Na,PrTi2O6,NaPrTi2O6,4.204540971551726,75.36384864273516,379.68462576467357,316.8703893922029,1596.399565295854,0.0,0.126848863194441,0.009984650975008,0.0,0.1,0.003821643626268,1
mp-1078799_Na,LiNbF6,Na2LiNbF6,0.9325643165517261,206.31018219516292,653.2343680180483,192.3975140564943,609.1830619588502,0.0,0.0,0.18370168925000102,0.0,0.2,0.172491060319847,1
mp-1079436_Na,V(NF3)2,NaV(NF3)2,6.389759226551721,124.11823077955326,293.1165613869202,793.0856103069262,1872.9442525771872,0.0,1.18511686888889,1.047847035,0.0,0.1,0.188305545215806,1
mp-10810_Na,TiAgF6,Na2TiAgF6,2.412688231551723,169.78804740173712,539.0386884398923,409.6456238243172,1300.532299950004,0.0,0.0055660118750000005,0.395014881333334,0.0,0.2,0.35292788835356903,1
mp-1094113_Na,V2P2O9,NaV2P2O9,4.149546079051721,81.0165494051057,255.48307387418805,336.1819049222564,1060.138787458718,0.0,0.035604401346162,0.0,0.0,0.07142857142857101,0.027417805124064002,1
mp-1110703_Na,Rb2MoBr6,Rb2NaMoBr6,2.18916240655172,34.83927143104573,131.25202069441647,76.26882328849665,287.3319894881649,0.0,0.0,0.045588960458332,0.0,0.1,0.095533496877529,1
mp-1111105_Na,K2CoF6,K2NaCoF6,5.137211306551723,97.7763772231208,313.2684975069359,502.2979105842826,1609.3264673791014,0.0,0.0,0.0,0.0,0.1,0.029798572074638003,1
mp-1111822_Na,Cs2MoBr6,Cs2NaMoBr6,2.240447146551727,31.01432166839195,127.08738591124988,69.48594848418614,284.73257112757796,0.0,0.0,0.028755467999999004,0.0,0.1,0.028345541647047,1
mp-1206176_Na,Rb2CuF6,Rb2NaCuF6,5.269202846551725,72.15138131713087,287.358164492838,380.1802638188649,1514.1484583255408,0.0,0.0,0.0,0.0,0.1,0.039156164853138005,1
mp-1206768_Na,Rb2VCl6,Rb2NaVCl6,2.675843536551728,58.57160702786228,161.55777623469706,156.72845609095305,432.30333131728446,0.0,0.0,0.0,0.0,0.1,0.045793295700656,1
mp-1210001_Na,Ti4(CuO4)3,NaTi4(CuO4)3,3.405811466551714,44.88694395486836,216.98745367133523,152.87646841995482,739.0183578116925,0.0,0.058280311381574,0.041996876749981,0.0,0.05,0.012794920752195,1
mp-1210050_Na,V4(CuO4)3,NaV4(CuO4)3,2.9726397965517073,43.98108277481447,225.04229828801073,130.73991695184827,668.9696917984008,0.0,0.06985853499998801,0.077603630500001,0.0,0.05,0.022936280506443002,1
mp-1217845_Na,TaWO7,NaTaWO7,4.762122656551728,53.6272608798557,306.36910899162217,255.37959404477098,1458.9672751965697,0.0,0.353515470694445,0.20883215937499403,0.0,0.1,0.0022793692541110003,1
mp-1219467_Na,SbWO7,NaSbWO7,5.208760591551719,60.83150019907045,311.6187574632528,316.8567209618887,1623.1475034629043,0.0,0.364055339583333,0.225297627124999,0.0,0.1,0.012700832729221002,1
mp-1219754_Na,PrNb4O12,NaPrNb4O12,3.386346986551732,36.83972689290337,174.1890166518433,124.75209814917214,589.8644516293791,0.0,0.073191964957977,0.08454115638889001,0.0,0.055555555555555004,0.022871365793829,1
mp-1220017_Na,NdNb4O12,NaNdNb4O12,3.371531496551714,36.67165337801009,175.50157494190827,123.6396343945881,591.7090876110749,0.0,0.077044856134447,0.08900308083333201,0.0,0.055555555555555004,0.022351845397891,1
mp-1220547_Na,NbWO7,NaNbWO7,4.744879521551713,65.09448973350726,303.45073418184967,308.86551130237683,1439.837174419291,0.0,0.36745185474206404,0.21700683712500002,0.0,0.1,0.006853496729295001,1
mp-1220753_Na,NaHf6(NCl)6,NaHf3(NCl)3,2.079799786551721,18.958692221230283,125.99896066347884,39.430284035014516,262.05261149364196,0.0,0.15655285973683702,0.11947953299999602,0.052631578947368,0.1,0.043580962534045004,1
mp-1355355_Na,CoP2O7,Na2CoP2O7,2.311103249051722,192.22448585035426,594.6978201049445,444.2506337960506,1374.4080642485142,0.0,2.579178961750006,2.455880362604155,0.0,0.16666666666666602,0.048271402693302004,1
mp-1390795_Na,MgMn4O8,NaMgMn4O8,2.445934506551726,67.84461150338517,272.779940401292,165.94347635972596,667.2018689226434,0.0,0.05697976370193,0.08200068839285701,0.0,0.07142857142857101,0.06420092221642401,1
mp-16381_Na,Mn6P7O24,NaMn6P7O24,3.74722532655176,28.110887013579315,95.21962744243122,105.33782776911939,356.8093995371013,0.0,0.003451735405356,0.0,0.0,0.026315789473684,0.022134280904756002,1
mp-17142_Na,CrP2O7,NaCrP2O7,4.6227713115517055,107.6670871431986,338.2652160924022,497.72032164391595,1563.7227366477953,0.0,0.026424071750008,0.0,0.0,0.09090909090909001,0.032443744631898,1
mp-17242_Na,Nb2(PO4)3,NaNb4(PO4)6,1.630641366551746,27.78958251196314,87.4853693265837,45.314842803210084,142.65726219198467,0.0,0.0,0.013358770224463001,0.0,0.028571428571428,0.003148608329688,1
mp-17461_Na,TiP2O7,NaTiP2O7,1.773142271551723,109.48313289533192,323.5827372063427,194.1291709586281,573.758229684979,0.0,0.012465106999984,0.058843178757578,0.0,0.09090909090909001,0.037647887302018006,1
mp-17479_Na,VP2O7,NaVP2O7,3.607397424051729,108.12516438539889,327.56479151377545,390.05043947905773,1181.6563851168353,0.0,0.004769900000001001,0.0007594765909100001,0.0,0.09090909090909001,0.04525679131909301,1
mp-17876_Na,MnAsO4,NaMnAsO4,3.412239079051719,123.59626547938969,479.1636017938636,421.74000709362446,1635.020767300198,0.0,0.031322605,0.0,0.0,0.14285714285714202,0.158095791572673,1
mp-17967_Na,MnPO4,NaMnPO4,3.297377866551716,155.01219683059955,535.1125055301834,511.1337868747771,1764.4681318502599,0.0,0.0,0.010553695357143001,0.0,0.14285714285714202,0.205881717513334,1
mp-18245_Na,CoPO4,NaCoPO4,4.456061781551721,151.51125369018754,568.3442253303157,675.1435070438318,2532.5769812600392,0.0,0.134925155416667,0.033829095714286,0.0,0.14285714285714202,0.14958380567298601,1
mp-18435_Na,MoP2O7,NaMoP2O7,3.185216206551719,91.51226848872885,306.59691182668047,291.4863606886113,976.577452429051,0.0,0.0032373219999980002,0.0,0.0,0.09090909090909001,0.028667360470238,1
mp-18493_Na,Fe2(PO4)3,Na4Fe2(PO4)3,3.956551765301722,219.4310432592394,700.5856768559169,868.1902815693422,2771.9034965093797,2.288566198333332,0.096099300980394,0.018703343928559,0.0,0.19047619047619002,0.036937405438655,2
mp-18774_Na,FeP2O7,NaFeP2O7,4.957626966551718,106.02770516065303,331.2202176000085,525.6458103060482,1642.06628264093,0.0,0.053583120666674006,0.0015620809090840001,0.0,0.09090909090909001,0.013703893453999002,1
mp-19000_Na,VPO5,NaVPO5,3.419470574051725,144.9496306764634,418.30250152442824,495.650996817832,1430.3730950150095,0.0,0.0146845775,0.030552756249999,0.0,0.125,0.168405659897193,1
mp-19226_Na,FePO4,NaFePO4,3.072423191551724,154.2033123226646,551.7892419612288,473.77783299424846,1695.330063850425,0.0,0.029870462083334003,0.0,0.0,0.14285714285714202,0.169555702732158,1
mp-19287_Na,V(SiO3)2,NaV(SiO3)2,3.032066876551727,118.538871682491,397.87174289457397,359.41778641229655,1206.3737327465428,0.0,0.067616735277782,0.0,0.0,0.1,0.051879685586197,1
mp-19291_Na,VPO5,NaVPO5,3.600908689051717,144.9496306764634,485.01800760910527,521.9503845777144,1746.5055579461791,0.0,0.0056868725000000005,0.0,0.0,0.125,0.028865546752802004,1
mp-19349_Na,Mn(SiO3)2,NaMn(SiO3)2,3.820904876551725,116.47995908663056,401.6663897147116,445.0588436946522,1534.7290672078675,0.0,0.10941779416666701,0.007697367718746,0.0,0.1,0.09005574350711301,1
mp-19367_Na,Cr(SiO3)2,NaCr(SiO3)2,4.195462576551723,117.98853360251267,404.56426511546783,495.0164771915573,1697.334234102095,0.0,0.10932440555554501,0.0,0.0,0.1,0.044874089842316,1
mp-19470_Na,Ni7(PO4)6,Na4Ni7(PO4)6,4.37764028905173,99.94575973892462,374.26744502370525,437.5265845530007,1638.4082462162253,0.0,0.059097808108106005,0.008354526829271,0.0,0.097560975609756,0.000745124247177,1
mp-19482_Na,NaV(PO4)2,Na2V(PO4)2,3.8704488865517312,93.4293021404477,265.9051977545223,361.6133384408011,1029.1724765773088,0.0,0.031631231875004,0.005402036730727,0.08333333333333301,0.15384615384615302,0.032723501127793,1
mp-19859_Na,CuMoF6,Na2CuMoF6,2.397595106551723,167.7945300084166,589.8112086070414,402.30334405432586,1414.1284675456,0.0,0.0,0.18052795975000002,0.0,0.2,0.372312917996294,1
mp-20135_Na,NaCa2Ta3O10,Na2Ca2Ta3O10,0.34270918655173305,32.330938851267106,194.8046615628171,11.08010975417159,66.7613471006788,0.0,0.04640013845983,0.061710925303923005,0.0625,0.11764705882352901,0.0014684690164840002,1
mp-20361_Na,FePO4,NaFePO4,3.003711521551725,154.2033123226646,532.9640267797153,463.1822658850268,1600.870187810833,0.0,0.024104718749999,0.004873887142856,0.0,0.14285714285714202,0.177703947138865,1
mp-21213_Na,Cr(GeO3)2,NaCr(GeO3)2,4.347084786551722,84.74447870869932,371.3801822120125,368.3914341388431,1614.4211401206462,0.0,0.09468767537036,0.0,0.0,0.1,0.036350359127551,1
mp-21855_Na,VCu3Se4,NaVCu3Se4,0.537626946551722,46.17686615965185,219.24524323921196,24.825927554741167,117.87215066868711,0.0,0.0,0.071465410833333,0.0,0.11111111111111101,0.125143336374269,1
mp-21867_Na,Fe(SiO3)2,NaFe(SiO3)2,4.70268335155173,116.02263835400416,398.3306047626729,545.6177297904826,1873.2227034309544,0.0,0.14001112472222002,0.0,0.0,0.1,0.031069756395204002,1
mp-21966_Na,Ni4(PO4)3,NaNi4(PO4)3,4.56608707905173,49.38749690925596,187.5047765073038,225.5076115040609,856.1631372704823,0.0,0.051322082105257,0.016282597249995,0.0,0.05,0.008492630788864001,1
mp-2219156_Na,MgMn4O8,Na2MgMn4O8,3.827439061551718,128.22696045645176,405.5868633224342,490.78087719507107,1552.3590035325228,0.0,0.516739628317314,0.286214722333333,0.0,0.133333333333333,0.007685542946047,1
mp-2228929_Na,Na2Mg(NiO2)5,Na4Mg(NiO2)5,2.725941631551723,94.08566419736076,445.18780559387756,256.47202896778117,1213.5559731275061,0.0,0.06974239555554801,0.070518095500005,0.11111111111111101,0.2,0.05342392855887101,1
mp-22614_Na,Fe(GeO3)2,NaFe(GeO3)2,4.856140101551727,83.72554199107229,362.85481864670885,406.5829619869992,1762.073835871562,0.0,0.12337094842592401,0.0,0.0,0.1,0.025502870259686002,1
mp-23621_Na,Bi(PO3)4,NaBi(PO3)4,5.3558950265517105,48.920487243077346,183.58621613894343,262.01299432168435,983.2685019620145,0.0,0.041169870441217005,0.0,0.0,0.055555555555555004,0.006335109714154001,1
mp-25205_Na,Cu5(Si2O7)2,Na2Cu5(Si2O7)2,3.7364573565517283,76.57094161509809,286.937745008115,286.10405809582613,1072.130648207935,0.0,0.115228573315218,0.052561995700004006,0.0,0.08,0.079784080789216,1
mp-25237_Na,Mn(PO3)3,NaMn(PO3)3,3.951715941551714,85.12630591473967,253.05754593872723,336.3949801286848,1000.0115384160238,0.0,0.010715820064102,0.005075775357141,0.0,0.07142857142857101,0.10013221101446101,1
mp-25246_Na,FeP2O7,NaFeP2O7,6.166819841551717,106.02770516065303,320.7735797353703,653.8537559389105,1978.1528761576533,0.0,0.17278411916667302,0.0,0.0,0.09090909090909001,0.005938638148701001,1
mp-25265_Na,VPO5,NaVPO5,3.337510494051724,144.9496306764634,470.1085959460307,483.77091349161833,1568.992372313799,0.0,0.0,0.027948760937499,0.0,0.125,0.07368122689831401,1
mp-25269_Na,Ni2P3O10,NaNi2P3O10,4.774255881551728,68.1465450798183,248.14769167132349,325.34904365475245,1184.720576455301,0.0,0.054455641500001005,0.005979706523437001,0.0,0.0625,0.045298644705215003,1
mp-25270_Na,Co2P3O10,NaCo2P3O10,4.302846381551721,68.06354667567655,241.11121322822564,292.86698552901146,1037.464511390616,0.0,0.019505724666666002,0.009340401718745001,0.0,0.0625,0.047130081865473,1
mp-25294_Na,VP2O7,NaVP2O7,3.586303236551732,108.12516438539889,317.24722378284827,387.7696269880441,1137.7447454394803,0.0,0.0018250570000010002,0.0,0.0,0.09090909090909001,0.069555959226515,1
mp-25303_Na,FePO4,NaFePO4,3.014129111551721,154.2033123226646,551.5991289518571,464.7886927694456,1662.5909924803643,0.0,0.026914668333333003,0.005794188214284001,0.0,0.14285714285714202,0.196725160268021,1
mp-25304_Na,NiPO4,NaNiPO4,4.420447996551726,151.71691861604813,583.5207993201111,670.6567489393112,2579.423348300847,0.0,0.120949799166675,0.031695751785713,0.0,0.14285714285714202,0.23676253408858502,1
mp-25310_Na,Fe(PO3)3,NaFe(PO3)3,3.273735689051709,84.88179104995677,258.15838626591966,277.8805487108734,845.1423225467377,0.0,0.015117229102563001,0.009662491607141001,0.0,0.07142857142857101,0.081538243017999,1
mp-25359_Na,Mo3P3O16,NaMo3P3O16,4.099200366551717,40.62545022730656,140.38521052141985,166.53186046310356,575.4671064278442,0.0,0.01828594,0.0,0.0,0.043478260869565,0.008132896886684001,1
mp-25992_Na,Ni3(P2O7)2,Na2Ni3(P2O7)2,4.59850816155171,94.04913085642455,330.19333768581606,432.48569583011306,1518.396758238225,0.0,0.06039561583333201,0.007716727663040001,0.0,0.08695652173913,0.062252860454384,1
mp-26048_Na,Mo2(PO4)3,NaMo2(PO4)3,3.008921911551742,53.626144306619445,176.10250031145765,161.35688063622294,529.8786718661923,0.0,0.0,0.007146244722207,0.0,0.055555555555555004,0.016526202005504,1
mp-26104_Na,V2(PO4)3,Na3V2(PO4)3,3.348916998218388,176.415910700775,536.8537745706377,590.8022421020027,1797.8787312173115,0.0,0.014576926617646,0.0,0.0,0.15,0.118606396177811,1
mp-26124_Na,V2(PO4)3,Na3V2(PO4)3,3.125016097385055,176.415910700775,525.9763531119895,551.3025607747662,1643.6845703188533,0.5701748200000051,0.016242477352941,0.035000853250026005,0.0,0.15,0.168666455411796,3
mp-26194_Na,Mo2P3O13,NaMo2P3O13,3.91118607405173,51.96268174858514,170.6078061347287,203.2357172254482,667.2788754786682,0.0,0.009237340555555001,0.0,0.0,0.052631578947368,0.01029582987395,1
mp-26304_Na,Cu9(PO4)8,Na6Cu9(PO4)8,4.016838964885053,109.42182510972125,406.0463823708856,439.529850709566,1631.0229302579885,0.0,0.013042322500012,0.0036292607272780004,0.0,0.109090909090909,0.070111260876353,1
mp-26314_Na,Ni5(P3O11)2,Na4Ni5(P3O11)2,4.733145381551726,116.11729417209374,407.1926256165076,549.6000346289286,1927.3018953386938,0.0,0.08243015977272701,0.0,0.0,0.108108108108108,0.078125283189119,1
mp-26316_Na,Cr2(PO4)3,Na3Cr2(PO4)3,4.291304676551717,175.60325231964254,546.7292190614327,753.5670578969732,2346.1816545657944,0.0,0.061561507205885005,0.0,0.0,0.15,0.08759404019012601,1
mp-26412_Na,Fe2(PO4)3,Na3Fe2(PO4)3,4.315440844051721,172.69982456025753,526.3307339881011,745.2758766679018,2271.3491469319724,0.0,0.102638374803923,0.040117358125006004,0.0,0.15,0.09448903200368701,1
mp-26500_Na,Cr2(PO4)3,Na7Cr4(PO4)6,3.702667313694579,199.85318274074345,606.2040788752444,739.9898472719805,2244.572028279698,0.0,0.062883002352944,0.037110231944857006,0.0,0.17073170731707302,0.16216807210559903,1
mp-26600_Na,Mo(PO4)2,NaMo(PO4)2,4.090156524051739,86.77199080031944,262.69489757511536,354.91102427688406,1074.4632491519615,0.0,0.014981788409095002,0.011596301354175002,0.0,0.08333333333333301,0.022895756354055,1
mp-26646_Na,CoP2O7,Na2CoP2O7,4.392705956551719,192.22448585035426,594.697864623593,844.3856439899428,2612.3328522806446,0.0,0.08033857925000501,0.026579592604154004,0.0,0.16666666666666602,0.048271376324257,1
mp-26980_Na,MnPO4,NaMnPO4,3.387073626551728,155.01219683059955,515.2337385917522,525.0377236787692,1745.1346074937715,0.0,0.0026366487500020003,0.0,0.0,0.14285714285714202,0.17384450933898402,1
mp-27102_Na,Fe4P9O32,Na7Fe4P9O32,5.024058592266007,159.66119073650506,470.7579371560492,802.14717717116,2365.1154590462697,0.0,0.13394290329630001,0.005163958509628,0.0,0.134615384615384,0.030861378610083003,1
mp-27826_Na,K2MoCl6,K2NaMoCl6,2.331529446551723,65.39428903817266,159.36052709744084,152.4687105288141,371.55376154568717,0.0,0.0,0.034184043499999005,0.0,0.1,0.105981700752469,1
mp-28269_Na,Cs2SbBr6,Cs2NaSbBr6,2.658470926551722,30.11454236915238,115.43483233287674,80.05863535480162,306.8801456683255,0.0,0.0,0.0130720555,0.0,0.1,0.078915956344642,1
mp-29318_Na,PW3O11,NaP4(W3O11)4,2.6762645265516802,8.76742592976776,50.442988591628755,23.463951005006837,134.99878098102712,0.0,0.010735109499982002,0.006163222748247,0.0,0.016393442622950002,0.014267833826318,1
mp-31363_Na,K2TaCl6,K2NaTaCl6,0.8523509965517241,54.16057254333895,158.31715634278405,46.16381798112692,134.94178598000713,0.0,0.025633762569444003,0.14977454512500202,0.0,0.1,0.08719412441237101,1
mp-31829_Na,Fe3(PO4)4,Na3Fe3(PO4)4,4.975958633218391,130.44415919359105,387.68981789769236,649.0847400922635,1929.1284963788883,0.0,0.11357956528985601,0.0,0.0,0.115384615384615,0.010094574705725001,1
mp-32113_Na,Mo2P3O13,NaMo2P3O13,3.877630971551728,51.96268174858514,168.05351480389305,201.49210411319945,651.6495138817025,0.0,0.012988344861112002,0.0053196410526600004,0.0,0.052631578947368,0.011378340836238001,1
mp-37153_Na,AgAsF6,Na2AgAsF6,2.3646451365517223,156.38639331826263,515.7775368981884,369.79832438289446,1219.6308441689275,0.0,0.0,0.21838828445833203,0.0,0.2,0.143001846170971,1
mp-3980_Na,LiSbF6,Na2LiSbF6,2.308889746551724,185.6887949749801,599.4786796730883,428.7349547672769,1384.1301767735592,0.0,0.0,0.180381917,0.0,0.2,0.313321625341692,1
mp-504098_Na,CoPO4,NaCoPO4,3.877459321551722,151.51125369018754,550.3854875532244,587.4787229410055,2134.097339160039,0.0,0.086211365416667,0.074731912857143,0.0,0.14285714285714202,0.17018774261670902,1
mp-504165_Na,NiPO4,NaNiPO4,4.375457411551725,151.71691861604813,564.1668778943091,663.8309160163777,2468.488147234652,0.0,0.10722338250000801,0.026357478214285003,0.0,0.14285714285714202,0.14876111906167902,1
mp-504265_Na,CuPO4,NaCuPO4,3.827826506551719,147.6607610751055,555.4653606055172,565.2197752208892,2126.225030797108,0.0,0.005488272083333001,0.027282932857144,0.0,0.14285714285714202,0.119355330983493,1
mp-504406_Na,Cr4P9O32,Na7Cr4P9O32,4.836489255123154,161.78085102327796,475.53272467292663,782.4513476587636,2299.9089133400466,0.0,0.10872922038888601,0.0,0.0,0.134615384615384,0.07170979733688501,1
mp-510351_Na,Fe7(PO4)6,NaFe7(PO4)6,2.751346386551748,27.244671821694524,102.55962076170026,74.95952936940748,282.1770419888217,0.0,0.0007861901351210001,0.009574734649115001,0.0,0.026315789473684,0.013295017242756,1
mp-540093_Na,CoPO4,NaCoPO4,3.960957919051726,151.51125369018754,443.2614753675713,600.1297001296034,1755.740051067733,0.0,0.012940566666667002,0.0,0.0,0.14285714285714202,0.024417398488017,1
