formula_discharge,composite_score,confidence_rank_sigma,average_voltage_pred,average_voltage_sigma,average_voltage_lcb,average_voltage_ucb,average_voltage_epi_frac,capacity_grav_pred,capacity_grav_sigma,capacity_grav_lcb,capacity_grav_ucb,capacity_grav_epi_frac,max_delta_volume_pred,max_delta_volume_sigma,max_delta_volume_lcb,max_delta_volume_ucb,max_delta_volume_epi_frac,framework,substitution
Na3(Fe12O29)2,0.5073337657950894,0.17615107293349516,3.9792219870352135,0.2844422627759629,2.794775975459925,5.163667998610502,0.8338664494543646,43.4601687573613,6.894604640437333,13.393473515009706,73.5268639997129,0.6027883345916969,0.041725689383629735,0.01302238848219438,-0.012685790086630351,0.09613716885388982,0.647673920351214,Na3O58,Fe->slot24.0
Na7Fe11O24,0.5064909600051524,0.2614932714157922,3.6295264128303204,0.36407981580613435,2.1134616708397944,5.145591154820846,0.8033816773207676,123.12732245764258,14.425921558796997,60.217292119643915,186.03735279564125,0.841378026727039,0.08505336862817267,0.018092538820757346,0.009457266887193463,0.1606494703691519,0.3983192845375747,Na7O24,Fe->slot11.0
Na2MnFe2(PO4)3,0.49428515052085076,0.23243482249091973,3.9727150473629087,0.20000458221009132,3.1398759770236624,4.8055541177021555,0.6276789436131691,97.66841312918618,19.842358100157156,11.137833784873095,184.19899247349926,0.8972003104948982,0.049525011513884665,0.01573385421767404,-0.016215792250616146,0.11526581527838548,0.465095943479884,Na2O12P3,Fe/Mn mix slot3.0
Na3(Co12O29)2,0.4919099603513405,0.18389720332428952,4.117263932579497,0.2539102335305056,3.0599563423912075,5.174571522767786,0.799742887636138,46.55249359732784,10.161340192108828,2.2398847178990096,90.86510247675668,0.7778399615900045,0.03534739516019286,0.012844689911378888,-0.018321605912111127,0.08901639623249685,0.6053170241997732,Na3O58,Co->slot24.0
NaCo6P7O24,0.4914574830438043,0.2006172231677803,3.951720788492133,0.3787051035813022,2.3747548864405843,5.528686690543681,0.8634993052364391,42.43742020083458,6.146198383306562,15.634451310338395,69.24038909133077,0.5760561558754287,0.01873341169554938,0.013286036051136365,-0.036779667093797645,0.0742464904848964,0.7321049236726584,Na1O24P7,Co->slot6.0
Na2NiPO4F,0.4791750773169695,0.3181727881344701,3.8497620592103607,0.2916272665391521,2.635396973839889,5.064127144580833,0.8798247124240123,149.71753908746888,21.448610347848128,56.18225108583627,243.2528270891015,0.8901360984169392,0.07474414823800549,0.027278759854928187,-0.03923476460506055,0.1887230610810715,0.8013161429160842,F1Na2O4P1,Ni->slot1.0
NaMn(Fe2O5)2,0.47205683931210995,0.16882872490023018,3.861921637446831,0.1813509040003345,3.106758347566966,4.617084927326696,0.6965956844326164,52.5993508552947,8.814043805936818,14.162169495896372,91.03653221469304,0.837359066477922,0.055837847521953296,0.015828473479194857,-0.010298304147639617,0.12197399919154621,0.755364701280929,Na1O10,Fe/Mn mix slot5.0
NaTiPO5,0.4688174059638247,0.2120587957863089,1.7727888637763247,0.2579176502231739,0.6987939899473137,2.8467837376053358,0.8544537245140845,148.44068586425158,11.576680219861755,97.95591781137819,198.92545391712497,0.7595715028965113,0.08476033052328569,0.017282085027477648,0.012550549962551436,0.15697011108401993,0.5667296237446767,Na1O5P1,Ti->slot1.0
Na13(Cu4O9)6,0.45999711913218105,0.20875540978968854,3.99219381754979,0.2714892390795623,2.8616854912724348,5.122702143827145,0.9023226896641928,76.04345776729049,12.956895057816253,19.53970805180544,132.54720748277555,0.851591787272688,0.06070298901882548,0.013963148738786296,0.002360728535698381,0.11904524950195258,0.5948075171946887,Na13O54,Cu->slot24.0
Na3Fe4CoO10,0.455066958321211,0.2407050530937668,3.518200035621328,0.3012868037934907,2.2636116716743677,4.772788399568288,0.7966125515942637,115.94063383066141,16.252606977017493,45.06460737866375,186.8166602826591,0.857011605797182,0.07533999977610803,0.015285686588391491,0.01147177597597282,0.13920822357624324,0.35727179191206004,Na3O10,Fe/Co mix slot5.0
Na9Mn14O35,0.45505210390928075,0.27493918449319676,3.4021787361996645,0.2656373919394743,2.296038086292838,4.508319386106491,0.7719474972139331,136.13321658249546,13.135468009828681,78.85072772144801,193.41570544354292,0.8944180872492434,0.09918831821766196,0.02921035571540127,-0.022861386604208583,0.2212380230395325,0.6495877213420734,Na9O35,Mn->slot14.0
NaNi6P7O24,0.4511529739449973,0.21827912531540353,4.321099475861194,0.37282449284300584,2.768621024677972,5.873577927044416,0.9146888817727911,50.18937335970632,8.538047696697436,12.955783988150955,87.42296273126169,0.8195435790753615,0.03605504940604869,0.01480104119269729,-0.02578817928399381,0.0978982780960912,0.713592627432242,Na1O24P7,Ni->slot6.0
NaVAsO4,0.4435426692729644,0.18654508166070913,3.047727603162116,0.12983616307005322,2.507076843300565,3.5883783630236668,0.46373917989652075,98.07909053520254,11.194003672661703,49.26313740662183,146.89504366378324,0.8281189202036794,0.08141959680064356,0.020379714919301264,-0.003733018747380454,0.1665722123486676,0.7718554991179278,As1Na1O4,V->slot1.0
Na2TiP2O7,0.4415520142313256,0.24607390308039503,2.06333019300723,0.28070482773441097,0.8944472344933445,3.2322131515211154,0.8379975994960739,158.98199301549062,16.343116172108566,87.71126483259556,230.25272119838567,0.6404624571941561,0.07405407752130219,0.017756498414469322,-0.00013794572110363557,0.14824610076370803,0.5912004318386143,Na2O7P2,Ti->slot1.0
Na2Mn3O7,0.4402024104787172,0.2766818699872295,3.1612004586968654,0.21418959672105164,2.2692935701730974,4.053107347220633,0.6416320180458227,140.14820449466234,13.345256476269695,81.95084868840276,198.34556030092193,0.9097360364398864,0.09113403606188775,0.03274614536557045,-0.045689267798622424,0.22795733992239792,0.6264915438053862,Na2O7,Mn->slot3.0
Na4V7(PO4)6,0.4395823305711989,0.21826952326754787,3.1180224065663937,0.18476805392319645,2.3486297628711412,3.8874150502616462,0.7570725832650791,111.95457063878757,15.346056663917803,45.03192127036665,178.8772200072085,0.9042307457878868,0.06694857786296024,0.01895642665775634,-0.012257108661313451,0.14615426438723395,0.461095859929324,Na4O24P6,V->slot7.0
Na2Fe3O7,0.43767060973033,0.26643242303059067,3.520159442573732,0.2707788131062936,2.392609401054575,4.647709484092889,0.6844420327884343,128.82903375125474,16.377128192809764,57.409982478881616,200.24808502362788,0.8540242117533532,0.08240473096819596,0.02300784215638453,-0.013728995410710806,0.17853845734710272,0.5282508121307622,Na2O7,Fe->slot3.0
Na3Fe12(Ni6O29)2,0.43263291908893087,0.19474161696866177,4.113444930874174,0.27179773759508336,2.981651985944443,5.245237875803904,0.7920178377544456,50.15428981796338,9.75597612544706,7.609433912075119,92.69914572385164,0.7073865432427053,0.04010134524072896,0.014626440781096752,-0.021012350098016934,0.10121504057947486,0.6932454328741339,Na3O58,Fe/Ni mix slot24.0
Na5Fe18(Ni9O44)2,0.42412072304393283,0.19678664969578374,4.07234938056917,0.28340868514224343,2.892207289564492,5.2524914715738475,0.8008096684812204,50.66500798310984,9.411792565061806,9.62110285789963,91.70891310832005,0.7092461851338138,0.03899380449562457,0.014743409574213676,-0.02260862185387598,0.10059623084512512,0.6995581531847529,Na5O88,Fe/Ni mix slot36.0
NaV4O8,0.41311123567206604,0.17289646122349214,3.0469083122794114,0.10567730804932554,2.6068574393483925,3.4869591852104302,0.20624914258402485,77.75113079967386,11.302745556312118,28.460964971989213,127.0412966273585,0.9492747071291323,0.048392709071842475,0.01873190100986014,-0.02987484135721679,0.12666025950090173,0.6240290347506572,Na1O8,V->slot4.0
Na13(Fe4O9)6,0.4050852374282399,0.25745382447606013,3.845917794688461,0.35454267208291124,2.3695666723778954,5.322268916999026,0.8396258015503428,109.77322543943642,14.177703284445789,47.94565067325235,171.6008002056205,0.879666895680523,0.08162868733344317,0.018101826047905407,0.005993780747255012,0.15726359391963132,0.5314508938740017,Na13O54,Fe->slot24.0
NaFe3Ni3P7O24,0.402671795051345,0.21710175603343748,4.077850600072727,0.4274777796670182,2.297790400078962,5.857910800066493,0.8649138521219167,43.616562228173315,7.040402105025382,12.914058529283682,74.31906592706295,0.7073287867194463,0.016579909060887313,0.012742180588640071,-0.03666077704313418,0.06982059516490881,0.7184344748729662,Na1O24P7,Fe/Ni mix slot6.0
NaCr2O5,0.3941554018369783,0.26900654968645393,3.6708559404762413,0.3252249588763726,2.316586706198411,5.025125174754072,0.7989526726013286,113.50391999497026,9.963532985208637,70.05392896192626,156.95391102801426,0.9144570269704447,0.0907654871485585,0.027770268451015358,-0.02526709733254999,0.206798071629667,0.5417925111982826,Na1O5,Cr->slot2.0
Na2Mn2NiO7,0.38958755024140046,0.2502171235882378,3.3339387032540606,0.24350608912369323,2.3199550102470017,4.3479223962611195,0.7752325283411775,121.46489613717611,14.904620708693372,56.467305713673525,186.4624865606787,0.8847572319494994,0.07963107804647036,0.022895474498297992,-0.016033142256077465,0.1752952983490182,0.6372236086838486,Na2O7,Mn/Ni mix slot3.0
NaFe3Co3P7O24,0.38412233928369655,0.2015479348915851,3.891885076704426,0.3968044294679653,2.2395517726731495,5.544218380735703,0.8435617081181498,38.82289073743868,5.7936363687774435,13.557410245146588,64.08837122973077,0.48863744902370976,0.015704987628416146,0.01273140472396878,-0.037490673652383566,0.06890064890921585,0.7148347412563552,Na1O24P7,Fe/Co mix slot6.0
Na2Fe2NiO7,0.37571096781367797,0.2533942746691307,3.579924085205127,0.3728495029586233,2.0273414894007677,5.132506681009486,0.8895222080153168,115.57984051657733,15.416454555896141,48.35019283944956,182.8094881937051,0.7753442853050831,0.07694723535874821,0.014469656512576798,0.01648863213459386,0.13740583858290256,0.23904589922644512,Na2O7,Fe/Ni mix slot3.0
Na3CrBSO7,0.3688256927458968,0.24107380570717907,3.004808921601816,0.14991746124048885,2.380537629077154,3.629080214126478,0.24093460278453158,118.60208754080216,19.950164645943985,31.60137441415553,205.60280066744878,0.9052445959150183,0.035117716201855345,0.02087447465644578,-0.05210215523529829,0.12233758763900898,0.720593681075998,B1Na3O7S1,Cr->slot1.0
NaCo3Ni3O8,0.36711613985414826,0.17010337787003382,3.739233381828221,0.23583602921455923,2.75718858488835,4.721278178768092,0.8860076191827451,49.24872036373968,10.256645411944586,4.520494759458984,93.97694596802037,0.841703522833367,0.03898886632130601,0.0107788031916058,-0.006048234927512247,0.08402596757012426,0.6648983639232616,Na1O8,Ni/Co mix slot6.0
Na2NiF5,0.36238605511761834,0.345963351052305,4.787107264174643,0.20423150158206038,3.936666879099258,5.637547649250028,0.7600019669692362,179.03707477576182,29.724031906623786,49.41348425560926,308.6606652959144,0.9499103106949104,0.14780860114021516,0.02935215421721992,0.02516641927151342,0.2704507830089169,0.8543654403352141,F5Na2,Ni->slot1.0
Na4Ni2(PO4)3,0.35560493583819885,0.32438484663948725,4.000830149979314,0.316302792798731,2.6837137069995842,5.317946592959044,0.9004001224072524,153.47339680749772,21.15846580087597,61.203400744271136,245.7433928707243,0.8646748711363171,0.09935062837696249,0.027418023916296184,-0.015210171853845877,0.21391142860777085,0.6713678717377937,Na4O12P3,Ni->slot2.0
Na3Fe3Ni3O13,0.3505520035983423,0.22081359572499584,3.7044321616132327,0.2451022583847537,2.683801860269524,4.7250624629569415,0.8160247235782988,92.43975792492293,15.533862217356104,24.69810694081366,160.1814089090322,0.884091096909849,0.06402108313923906,0.01532971739872202,-3.1114709561200216e-05,0.12807328098803933,0.6552334728419337,Na3O13,Fe/Ni mix slot6.0
Na3Mn3Fe3O13,0.348691594724692,0.21786758528999814,3.2804860155837856,0.19200238506949674,2.480968893939912,4.080003137227659,0.587374225985121,106.87631446554936,13.355120141221537,48.63594418296429,165.11668474813442,0.8874088751358883,0.08413006342174104,0.02079870902524306,-0.002773236282632943,0.171033363126115,0.6438359641038358,Na3O13,Fe/Mn mix slot6.0
Na9Mn7(NiO5)7,0.33089973641725634,0.251763926463199,3.4925823450541147,0.2651692642509122,2.3883910256307894,4.59677366447744,0.8423289967076766,112.97600500113859,14.46750754094977,49.88462226993555,176.06738773234161,0.8906907780981873,0.07577489501461301,0.02234855928316663,-0.01760414803026185,0.16915393805948786,0.7146692757584436,Na9O35,Mn/Ni mix slot14.0
NaMn3O8,0.3286143602220304,0.22202374819597473,3.81077611807995,0.18544242743170905,3.0385753156931075,4.582976920466793,0.7545888446669066,83.44893384433578,13.0004948286882,26.75504980037094,140.1428178883006,0.9269280651193447,0.06430910378436006,0.02260758205115786,-0.03015221476182975,0.15877042233054986,0.716757919452655,Na1O8,Mn->slot3.0
NaTi2P2O9,0.3250870483502346,0.16080488696769354,2.224814021247813,0.23311756512559903,1.2540891804788563,3.19553886201677,0.7746711572078675,83.06585223815335,9.941110076993384,39.71364531064037,126.41805916566634,0.8842794459861985,0.030159093661611503,0.009221857149479042,-0.00837261591322042,0.06869080323644343,0.5824594563699672,Na1O9P2,Ti->slot2.0
Na6Cu3(PO4)4,0.3250489789862066,0.2962935894130838,3.684054449326068,0.29017424654106266,2.4757398844537817,4.892369014198355,0.8867522102144401,132.8963513857231,18.23667651292396,53.36799210439156,212.42471066705465,0.7887486895643612,0.07397775846301861,0.026279713818259196,-0.03582683774156088,0.18378235466759812,0.7611635094416127,Na6O16P4,Cu->slot3.0
NaTiPO4,0.32331176145797513,0.24947853387855767,1.9234207381630557,0.2602428067996251,0.8397436799554356,3.007097796370676,0.844828400641883,156.771478026476,11.344318494846767,107.30001668752747,206.2429393654245,0.7274551789925426,0.0920733019248983,0.025934838233671778,-0.016290299732772226,0.20043690358256883,0.7038166392758318,Na1O4P1,Ti->slot1.0
NaMn3Ni3P7O24,0.31513794836056264,0.20478107241857327,3.9524580690543614,0.4072334547570491,2.2566972613612872,5.6482188767474355,0.9271462072357016,40.52850373396748,6.521123384747271,12.090523650669823,68.96648381726514,0.6443325762243458,0.022488203118768268,0.011899240512370882,-0.02723042428478573,0.07220683052232227,0.7239973561088325,Na1O24P7,Mn/Ni mix slot6.0
Na6Fe9(PO4)8,0.30919672955881655,0.27461246577969795,3.8217443559572515,0.2136355882398986,2.932144414120929,4.711344297793573,0.6493267605443822,116.86894204105961,17.198414616364257,41.868341152503206,191.86954292961602,0.8524525260351359,0.07333320803094316,0.027645247732644037,-0.042177002059298446,0.18884341812118477,0.8119483429203037,Na6O32P8,Fe->slot9.0
NaMn4NiO8,0.3040584337085013,0.17855825104352552,3.3441774165240643,0.1974855494577577,2.521827850337297,4.166526982710831,0.8444621181078381,63.11435798263432,7.709643327935246,29.493358888833512,96.73535707643512,0.7595654358336446,0.05566323070109278,0.018318334537100286,-0.02087631386537616,0.13220277526756172,0.8493616445388975,Na1O8,Mn/Ni mix slot5.0
Na2Ti(PO3)4,0.30333173105128464,0.21585672675943812,2.4757953288376155,0.3125406646899116,1.1743447633194084,3.777245894355823,0.8481956367209598,114.14612836308939,15.34300878012027,47.23677051725079,181.055486208928,0.9173765282818735,0.04111194177715363,0.009984232249729023,-0.0006052016505085911,0.08282908520481586,0.459049778825081,Na2O12P4,Ti->slot1.0
Na9(Co2O5)7,0.2990696649966087,0.2444792813341693,3.817706278055332,0.2964941382747198,2.5830750523448716,5.052337503765792,0.8560620899620276,100.9798144127262,17.442367201010644,24.91536020716775,177.04426861828466,0.8852366392060643,0.0631824325345999,0.015020823252906075,0.0004208878940439448,0.12594397717515587,0.448293245632795,Na9O35,Co->slot14.0
Na3Fe4NiO10,0.28734762683305626,0.2376681399781756,3.480349655934279,0.3477765640760415,2.032173283621876,4.928526028246681,0.8268341037933162,106.30731113527865,15.038260517145055,40.726930602333596,171.8876916682237,0.8240030831735593,0.07259505956815983,0.012998495205141918,0.018283413439194603,0.12690670569712506,0.31031384175975174,Na3O10,Fe/Ni mix slot5.0
Na5Mn18(Ni9O44)2,0.2842566189454737,0.17654273857017153,3.8431689184495648,0.21467227983343098,2.9492520892027376,4.737085747696392,0.8222780908451711,47.31642753444961,9.507652663064842,5.854485915071919,88.7783691538273,0.8052651397724856,0.046149690166968925,0.014548455490965768,-0.014638159032357448,0.1069375393662953,0.6399585980791113,Na5O88,Mn/Ni mix slot36.0
Na3(FeO2)5,0.2813480378026554,0.2673399141498701,3.621907888714195,0.4054959360089356,1.9333822827494282,5.3104334946789615,0.849946832330777,115.23112760695344,15.133388019199227,49.23590535898765,181.22634985491922,0.8460639288216499,0.0746320942470087,0.015836504156630835,0.008462387977118208,0.1408018005168992,0.43306826538507764,Na3O10,Fe->slot5.0
NaMn3Fe3P7O24,0.2775619284199763,0.18682967576924556,3.678088678010672,0.3468947879188553,2.2335841097483726,5.122593246272971,0.8671692343790975,39.71606078911738,7.121139181613754,8.661470610561672,70.77065096767308,0.6648204847157735,0.019371860764368816,0.01106223692190555,-0.026849512372703332,0.06559323390144096,0.6728256110331662,Na1O24P7,Fe/Mn mix slot6.0
NaMn4Fe4O13,0.2731229631665004,0.16390658936341698,3.548436133732385,0.1686273492029712,2.8462549977199516,4.250617269744818,0.7258645871331384,45.1006513889347,8.765823194047247,6.8737553929029716,83.32754738496644,0.8447699843113635,0.03806740427156321,0.01560461891303245,-0.027133415285358974,0.10326822382848538,0.8541896500985467,Na1O13,Fe/Mn mix slot8.0
Na6Ti9(PO4)8,0.27245080261248344,0.2080755140345718,1.7946774861923338,0.21357971940305867,0.9053101877765798,2.684044784608088,0.7672564176019211,135.86089182018375,13.524738163287992,76.8808339640471,194.8409496763204,0.8689472216858275,0.06636472437794348,0.016939586088155635,-0.004413991978940102,0.13714344073482707,0.5160659561310942,Na6O32P8,Ti->slot9.0
Na2V5(Si2O7)2,0.27028728366723015,0.2690740502633746,3.3543403628377044,0.43992750491018767,1.5224382626088295,5.186242463066579,0.9453874479270898,91.06539947270262,7.811537385173905,57.00005037976871,125.13074856563654,0.8874309902789224,0.03680565335752831,0.022827325532295578,-0.058573819944142534,0.13218512665919915,0.8763654760156144,Na2O14Si4,V->slot5.0
Na3Mn12(Ni6O29)2,0.2701233369071354,0.17795855044655032,3.8335573931142135,0.21763120419031243,2.9273193071073753,4.739795479121052,0.8242421468576192,47.36586941178502,9.435688018765964,6.217758554459756,88.51398026911028,0.7930921010379844,0.04577385504970964,0.014763009851752959,-0.01591046719011842,0.1074581772895377,0.6585414655125731,Na3O58,Mn/Ni mix slot24.0
NaCuF4,0.26954180226965274,0.2985806745954341,4.82918570808229,0.2661744445943479,3.720808717243343,5.937562698921238,0.8560196024433667,123.63930151851915,17.633676813658596,46.74056483841791,200.53803819862037,0.9075996005362118,0.13540465358299142,0.029113661185005562,0.013758967767519462,0.2570503393984634,0.8314701630889578,F4Na1,Cu->slot1.0
Na13Mn12(Fe2O9)6,0.26606341733040656,0.25032524123807837,3.4503456743755754,0.275910729158022,2.301425821493342,4.599265527257809,0.7857959479637497,115.10943077259853,13.701935538761816,55.35663252539312,174.86222901980395,0.8840513403110171,0.08853614745869448,0.022239512620911284,-0.004387265635290807,0.18145956055267976,0.6389965593717765,Na13O54,Fe/Mn mix slot24.0
Na14CoNiO9,0.2573185748049628,0.25344607172146405,1.8713046026264564,0.1949334079635106,1.059582408702642,2.683026796550271,0.7488885379518004,176.20256339971397,25.322427673522295,65.77393763184236,286.6311891675856,0.9685559989322214,0.06317939110227185,0.014218813996867188,0.003768883810170494,0.1225898983943732,0.854531381336379,Na14O9,Ni/Co mix slot2.0
NaFe2O5,0.25378377001463387,0.23145016653127773,3.590939423535397,0.1824886390946024,2.83103849100889,4.350840356061904,0.5589561961717436,102.54847440331613,11.732777535893051,51.38298125103164,153.71396755560062,0.8532232416298651,0.09831370866830942,0.026484984842376217,-0.01234857198715665,0.20897598932377548,0.7196374527038712,Na1O5,Fe->slot2.0
Na4Fe7(PO4)6,0.24685752779726208,0.24317760764116647,3.797647409598131,0.2029554977927552,2.9525204318351745,4.642774387361087,0.6441323741832332,94.94542236718243,16.432597197158177,23.284476202191556,166.6063685321733,0.8598597130428318,0.058978181232810754,0.0221156604804132,-0.03342774014225728,0.1513841026078788,0.769111892928609,Na4O24P6,Fe->slot7.0
Na6Ni3(PO4)4,0.2460972749550494,0.3248381293436638,3.8372560159958775,0.33214645554277267,2.454164977810846,5.220347054180909,0.9215166907383372,144.03325575153593,20.177841565737722,56.03966588747548,232.0268456155964,0.7918847434196515,0.07946421738603318,0.027663936247465038,-0.03612407897401239,0.19505251374607874,0.7211749220779331,Na6O16P4,Ni->slot3.0
Na14Cu2O9,0.23823980617055696,0.2077369643563848,1.8883677346030017,0.16042710457507073,1.2203332368174924,2.556402232388511,0.47803415948046696,151.70369278273625,22.326180878914084,54.341405687279604,249.0659798781929,0.9634174879241609,0.06745755629193197,0.009709577115796151,0.026888005120622997,0.10802710746324093,0.591520648090255,Na14O9,Cu->slot2.0
Na14Co2O9,0.22698864494400833,0.2591906765554806,1.7941023623720258,0.19111656654434356,0.9982738776024961,2.5899308471415554,0.7476698705138901,180.7848037478772,25.544309686081423,69.38857226520541,292.18103523054896,0.9691031078709108,0.06463267006019661,0.015510531311786197,-0.00017502302913351142,0.12944036314952673,0.8742830935740395,Na14O9,Co->slot2.0
Na5Fe18(Co9O44)2,0.22235142987775902,0.18700595272623768,3.971013495050137,0.2444491542555792,2.953102784576627,4.988924205523647,0.7876497447373855,45.94850913102319,10.235157500904798,1.3139902012106432,90.58302806083573,0.8050205199704493,0.042642729670472924,0.014087444441008007,-0.0162188758666683,0.10150433520761415,0.6565414613103148,Na5O88,Fe/Co mix slot36.0
Na6Ni9(PO4)8,0.21410330249323173,0.31600047545561255,4.279813771416673,0.15581091022714974,3.63100156827434,4.928625974559005,0.7402864413291192,106.27499269559499,10.422993288468904,60.821340302034066,151.72864508915592,0.6973457773308204,0.08361842066625115,0.04909206651368971,-0.12150308779700707,0.28873992912950935,0.9116261510329976,Na6O32P8,Ni->slot9.0
NaMn6NiO12,0.21270563424342032,0.1795213153351557,3.48191438586122,0.14265367568543938,2.8878902223871132,4.075938549335326,0.6900927945520475,50.019948852235224,9.496442045397046,8.60689563799091,91.43300206647953,0.8398233165914684,0.03157488852301456,0.01998999992342731,-0.05194937984996996,0.11509915689599907,0.9042045941936709,Na1O12,Mn/Ni mix slot7.0
NaFe4NiO10,0.21025836387188784,0.19167679471891985,3.9166866075375184,0.19103822476280038,3.1211843457764226,4.712188869298615,0.7120006550251773,55.11703888744428,9.81284267762718,12.324193519788345,97.90988425510022,0.7974454995314669,0.0597367322423652,0.019185217303207384,-0.02042491082743532,0.1398983753121657,0.8492284058268728,Na1O10,Fe/Ni mix slot5.0
Na(FeO2)5,0.2096778652741545,0.20096252368342024,3.916464160506332,0.20383470127053926,3.0676760915874364,4.7652522294252275,0.6900392874424108,54.82367961871488,7.595185653904966,21.701819225780696,87.94554001164906,0.7658024422847314,0.06178015060297123,0.02314221953766401,-0.034915045135627355,0.15847534634156982,0.8622949480174007,Na1O10,Fe->slot5.0
NaV7O12,0.20645855656292245,0.17158337297156212,2.9354227070530046,0.22830808098263677,1.9847250389526643,3.886120375153345,0.8421377773389943,52.29470426628281,6.632978052551142,23.36893693720623,81.22047159535938,0.8176539207394329,0.022399024140096,0.016000503652572617,-0.044455921647780804,0.0892539699279728,0.7413005976057455,Na1O12,V->slot7.0
Na6Fe2Ni(PO4)4,0.20586028638875292,0.35801628371646466,3.7957759224322367,0.2966134587962325,2.5606478341443744,5.030904010720099,0.8689368745668125,164.16535629081653,25.402876200895367,53.38590237813216,274.9448102035009,0.8712140276416513,0.06875015586177291,0.031238378627699032,-0.061773242338895695,0.19927355406244152,0.8124701109282517,Na6O16P4,Fe/Ni mix slot3.0
NaFeF3,0.20123137103923905,0.30478343952457243,3.842620059186374,0.3186066539682177,2.5159101080310644,5.1693300103416835,0.799864465122246,167.13479935909413,19.314725604522206,82.90517362612708,251.3644250920612,0.907488110505657,0.16176845182035882,0.025033315116715173,0.057171686533552216,0.26636521710716543,0.781451746325258,F3Na1,Fe->slot1.0
Na7Mn10NiO24,0.20023087497277414,0.28682973246782767,3.1528839661553176,0.2763725573226129,2.0020410146370224,4.303726917673613,0.8118587620325124,124.7467565761327,12.650078562443397,69.58100353236352,179.91250961990187,0.8975247400107058,0.06725876464417538,0.031799011991633507,-0.06560712939078453,0.2001246586791353,0.8007550283943352,Na7O24,Mn/Ni mix slot11.0
Na9Co7(NiO5)7,0.1911761980788244,0.271790977976643,3.8838478498789897,0.3248213025266333,2.5312594809860345,5.236436218771945,0.9010864051027938,101.80971020163163,15.870203623767217,32.60130730188163,171.01811310138163,0.8991416022395284,0.06045707114909575,0.021278514693320722,-0.028451001818955504,0.14936514411714702,0.7186659275060696,Na9O35,Ni/Co mix slot14.0
NaMn3Ni3O8,0.1836577801030143,0.1795058669611449,3.387997314910568,0.27612366405499533,2.238190779834965,4.5378038499861715,0.927914316428312,57.262958429802985,6.848626224246741,27.396770555084995,87.12914630452097,0.6637657159168686,0.057680031721708394,0.014390919131334995,-0.00244958289879324,0.11780964634221003,0.8363044430264155,Na1O8,Mn/Ni mix slot6.0
NaTi(PO3)3,0.17663358604187285,0.16550777150012067,2.019626814672556,0.18548802469841708,1.247236140709795,2.7920174886353166,0.6799727891548848,88.72015012727182,8.207042356448271,52.93004260970007,124.51025764484358,0.8503326894371033,0.04661971199022368,0.015534136264641084,-0.018286609734661,0.11152603371510836,0.6810411593082178,Na1O9P3,Ti->slot1.0
Na5FeO4,0.17478011192090803,0.24760916831331137,1.7973199373931465,0.294871206984327,0.5694467597842809,3.025193115002012,0.8070043970959382,149.47785506354273,19.130264791760112,66.0526448599225,232.90306526716296,0.9350474816905616,0.03908229648624482,0.013796914879250768,-0.0185653886317143,0.09672998160420393,0.8256707987678653,Na5O4,Fe->slot1.0
NaFe6P7O24,0.17312880555007193,0.19210806190530036,3.576627664686832,0.36543193927132783,2.054932545445485,5.098322783928179,0.8575778347311087,39.02868536055861,6.440314528394301,10.94310478144682,67.1142659396704,0.46385333265384876,0.0177817211486284,0.011866700812475019,-0.03180094554270502,0.06736438783996182,0.7391413430979632,Na1O24P7,Fe->slot6.0
Na(Co3O4)2,0.1722772333145418,0.17660195736085813,3.678342121221424,0.2703217307799302,2.5526954161936133,4.803988826249235,0.9064280714798542,50.64916997354983,9.229395111787868,10.400682269144873,90.89765767795478,0.8184808466158884,0.05298135802667003,0.011228989810812988,0.006063240862663077,0.09989947519067699,0.742371033846744,Na1O8,Co->slot6.0
Na7Mn6NiO13,0.16674442960847946,0.38914985225143317,2.5960752921110455,0.21532124956826854,1.6994560880252625,3.4926944961968287,0.562031077122239,218.68394600484527,10.53662476798708,172.73475786372714,264.63313414596337,0.8706234130935753,0.1682879779190937,0.06169433177191072,-0.08948960806128345,0.4260655638994708,0.7900659520015958,Na7O13,Mn/Ni mix slot7.0
NaCr6O11,0.1661920049204053,0.26782633004222306,3.777385589036405,0.5050658539063987,1.6742408931531365,5.880530284919674,0.9502137457188047,78.3406967800461,11.105846329711035,29.909189185633835,126.77220437445837,0.8754065042686092,0.02735660964203308,0.014258145897693397,-0.03221823823300034,0.08693145751706649,0.7521602704218336,Na1O11,Cr->slot6.0
Na2Ni3(PO4)3,0.16077908672899222,0.2967599946883884,4.518518053941165,0.10730032271517426,4.071708785724819,4.965327322157511,0.46352797567707077,94.21227627832309,12.519438861788,39.61623016787399,148.80832238877218,0.7105052783346862,0.08328527494607366,0.045369259545042485,-0.10628121953313266,0.27285176942528,0.8987270335121805,Na2O12P3,Ni->slot3.0
Na3Mn4NiO10,0.15989386719646032,0.2651724404221997,3.131133984126822,0.2716511553804846,1.9999514221892492,4.262316546064395,0.8403483731113199,112.52283764651649,11.100610908770697,64.11416120981201,160.93151408322097,0.8374810092888052,0.0689542722128651,0.029052889985250584,-0.05243749314151999,0.1903460375672502,0.8222617635850551,Na3O10,Mn/Ni mix slot5.0
